Video Id,Video Title,Link,BERTopic Topics
lwno0Z10TDg,"Americans React to Philippines | Are Filipinos Asian, Hispanic, or Pacific Islander?",https://www.youtube.com/watch?v=lwno0Z10TDg,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (22.22%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (44.44%)

Topic 14: Topic 14: Spanish Colonialism (Topic 14: Spanish Colonialism in the Philippines) (33.33%)
"
lx21W-OILMA,Family store shoppers get a surprise! | Pinoy christmas lunch party with foreigners,https://www.youtube.com/watch?v=lx21W-OILMA,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (20.00%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (60.00%)

Topic 66: Topic 66: Pinay Moms (Topic 66: Pinay Moms Content and Viewer Engagement ) (20.00%)
"
lxiqhrQ0LK4,Life Is Better In The Philippines!🇵🇭 Foreigners Living In The Philippines,https://www.youtube.com/watch?v=lxiqhrQ0LK4,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (93.75%)

Topic 62: Topic 62: Filipino Food (Topic 62: Filipino Food) (6.25%)
"
m1j_vdxoAPo,Korean Kids Try Filipino Birthday Party Food for the First Time 🇵🇭🇰🇷 | Korean Ate,https://www.youtube.com/watch?v=m1j_vdxoAPo,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 55: Topic 55: Food & (Topic 55: Food & Destination in Baguio) (16.67%)

Topic 68: Topic 68: Children's Lives (Topic 68: Children's Lives and Relationships ) (16.67%)

Topic 116: Topic 116: Chicken & (Topic 116: Chicken & its Specific Related Dishes ) (16.67%)
"
m1tQXkTN47Y,"EXPLORING AN UNDERGROUND RIVER (New 7th Wonder of Nature) | Puerto Princesa, Philippines",https://www.youtube.com/watch?v=m1tQXkTN47Y,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (57.14%)

Topic 21: Topic 21: Banaue Rice (Topic 21: Banaue Rice Terraces) (14.29%)

Topic 73: Topic 73: Chinatown Manila (Topic 73: Chinatown Manila) (14.29%)

Topic 117: Topic 117: Filipino Phrases (Topic 117: Filipino Phrases) (14.29%)
"
m2rZfVLkRJ8,"Koreans React to OPM #7 (Sarah Geronimo, This Band, Shanti Dope) | EL's Planet",https://www.youtube.com/watch?v=m2rZfVLkRJ8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (71.43%)

Topic 47: Topic 47: Singing and (Topic 47: Singing and Dancing Stars) (14.29%)

Topic 97: Topic 97: HipHop and (Topic 97: HipHop and Dancing) (14.29%)
"
m42_YBQeQ7w,I Survive 24h In Manila Traffic 🇵🇭 Philippines,https://www.youtube.com/watch?v=m42_YBQeQ7w,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (55.56%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (11.11%)

Topic 91: Topic 91: Metro Manila (Topic 91: Metro Manila as the National Capital Region) (11.11%)

Topic 106: Topic 106: Chocolate Hills (Topic 106: Chocolate Hills in Bohol) (11.11%)

Topic 115: Topic 115: Bicycle & (Topic 115: Bicycle & Tricycle Rental) (11.11%)
"
m44h896PTUg,"Foreigners Hiked BEAUTIFUL Taal Volcano, Philippines! The smallest ACTIVE Volcano in the WORLD!",https://www.youtube.com/watch?v=m44h896PTUg,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (57.14%)

Topic 21: Topic 21: Banaue Rice (Topic 21: Banaue Rice Terraces) (7.14%)

Topic 59: Topic 59: Rainy Season (Topic 59: Rainy Season) (7.14%)

Topic 89: Topic 89: Mango Fruit (Topic 89: Mango Fruit) (7.14%)

Topic 92: Topic 92: Going to (Topic 92: Going to Shopping Malls and Street Markets in Manila) (7.14%)

Topic 93: Topic 93: Island and (Topic 93: Island and Beach Travel Experiences) (7.14%)

Topic 105: Topic 105: Unclear Repeated (Topic 105: Unclear Repeated Terms) (7.14%)
"
m5YtJQLW_Jg,Japanese React to 5 Reasons Why Japanese Shouldn’t Come to The Philippines! (123Japan),https://www.youtube.com/watch?v=m5YtJQLW_Jg,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (71.43%)

Topic 23: Topic 23: Seasons and (Topic 23: Seasons and Weather ) (14.29%)

Topic 119: Topic 119: Common Filipino (Topic 119: Common Filipino Dishes) (14.29%)
"
m9CvfPR2L5U,STORM IS GONE - Leaving Philippines Beach Home (Cateel to Davao),https://www.youtube.com/watch?v=m9CvfPR2L5U,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (77.78%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (11.11%)

Topic 34: Topic 34: Squid (Topic 34: Squid) (11.11%)
"
mBFUFsBtQX8,Filipino Bride Sings Herself Down The Aisle! Almira Lat HE KNOWS Reaction,https://www.youtube.com/watch?v=mBFUFsBtQX8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
mBTU2jyn6yU,Americans React To Philippines Snacks | MADE IN THE PHILIPPINES !!!,https://www.youtube.com/watch?v=mBTU2jyn6yU,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 103: Topic 103: Mixture of (Topic 103: Mixture of Subjects: Jungle, Food, and Pop Culture ) (40.00%)
"
mCGXIuMuMkM,"They said don't go to Mindanao Philippines, I didn't listen (First time in Davao city)",https://www.youtube.com/watch?v=mCGXIuMuMkM,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (62.50%)

Topic 8: Topic 8: Philippines’ Dating (Topic 8: Philippines’ Dating & Relationship of Females) (12.50%)

Topic 32: Topic 32: Dogs (Topic 32: Dogs) (12.50%)

Topic 75: Topic 75: Internet Connectivity (Topic 75: Internet Connectivity in Tourist Destinations) (12.50%)
"
mD_eFV8Igr8,First time in Philippines - First Impression of Philippines 🇵🇭,https://www.youtube.com/watch?v=mD_eFV8Igr8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (85.71%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (14.29%)
"
mEGowrcIw9E,A Day in the Life of an Expat in the Philippines | John Smulo,https://www.youtube.com/watch?v=mEGowrcIw9E,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 26: Topic 26: Local Coffee (Topic 26: Local Coffee and Coffee Shops) (20.00%)

Topic 64: Topic 64: Bonifacio Global (Topic 64: Bonifacio Global City, Taguig, Metro Manila) (20.00%)
"
mF98At7oSY4,Incredible Filipino energy inside Divisoria market Manila 🇵🇭,https://www.youtube.com/watch?v=mF98At7oSY4,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (64.29%)

Topic 5: Topic 5: Barber Services (Topic 5: Barber Services) (14.29%)

Topic 92: Topic 92: Going to (Topic 92: Going to Shopping Malls and Street Markets in Manila) (14.29%)

Topic 116: Topic 116: Chicken & (Topic 116: Chicken & its Specific Related Dishes ) (7.14%)
"
mIWo9H1wfc4,FIRST IMPRESSIONS of MANILA 🇵🇭 We were SHOCKED by THIS! First day in the Philippines,https://www.youtube.com/watch?v=mIWo9H1wfc4,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (83.33%)

Topic 101: Topic 101: Korean Presence (Topic 101: Korean Presence and Community in Mindanao) (8.33%)

Topic 110: Topic 110: Experiencing Culture (Topic 110: Experiencing Culture Shock) (8.33%)
"
mOxxtznRdeg,Pandesal dough + when could we visit The Philippines? vlog 3,https://www.youtube.com/watch?v=mOxxtznRdeg,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (75.00%)

Topic 63: Topic 63: Filipino Food (Topic 63: Filipino Food) (25.00%)
"
mPNc4t5W8Ig,Top Gun: Maverick (2022) | Filipino Reaction | EVN REAX,https://www.youtube.com/watch?v=mPNc4t5W8Ig,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (70.00%)

Topic 4: Topic 4: Military Assets, (Topic 4: Military Assets, Combat, Strategies) (10.00%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (10.00%)

Topic 25: Topic 25: Military and (Topic 25: Military and its Subunits) (10.00%)
"
mRGsu99YAPQ,Dutch Parents Try Classic Filipino Food Pancit Canton!,https://www.youtube.com/watch?v=mRGsu99YAPQ,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (66.67%)

Topic 43: Topic 43: Trip to (Topic 43: Trip to a Beach Destination) (33.33%)
"
mRSmk9PBRmA,"I Took The Stage For The 1st Time, Filipinos Know How To Dance!",https://www.youtube.com/watch?v=mRSmk9PBRmA,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (66.67%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (33.33%)
"
mSqSqtg3jTY,Why Foreigners move to the Philippines 🤔🇵🇭  #manila #philippines,https://www.youtube.com/watch?v=mSqSqtg3jTY,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 106: Topic 106: Chocolate Hills (Topic 106: Chocolate Hills in Bohol) (50.00%)
"
mT754_cnPBs,Americans React to Top 20 Desserts in the Philippines,https://www.youtube.com/watch?v=mT754_cnPBs,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (50.00%)
"
mVOn6Uss_7c,This our life in Philippines | Simple Province Life,https://www.youtube.com/watch?v=mVOn6Uss_7c,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (66.67%)

Topic 35: Topic 35: Famous and (Topic 35: Famous and Expensive Wedding Gowns) (16.67%)

Topic 66: Topic 66: Pinay Moms (Topic 66: Pinay Moms Content and Viewer Engagement ) (16.67%)
"
mVTtTCPfJT0,FOREIGNERS react to PHILIPPINES Investment BOOM - even Elon Musk invests here!!!,https://www.youtube.com/watch?v=mVTtTCPfJT0,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
mYmYKGhBeIY,Why I don’t like the Philippines🇵🇭 - Foreigners’ real impression of the Philippines!,https://www.youtube.com/watch?v=mYmYKGhBeIY,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (75.00%)

Topic 48: Topic 48: Friendships (Topic 48: Friendships) (12.50%)

Topic 60: Topic 60: Louis Huang (Topic 60: Louis Huang (Internation Actor)) (12.50%)
"
mZEyGBo1SwU,V372 - Pt 91 FOREIGNER BUILDING A CHEAP HOUSE IN THE PHILIPPINES - Retiring in South East Asia vlog,https://www.youtube.com/watch?v=mZEyGBo1SwU,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (20.00%)

Topic 64: Topic 64: Bonifacio Global (Topic 64: Bonifacio Global City, Taguig, Metro Manila) (20.00%)
"
mdDtV17StXQ,First Time Listening To 🇵🇭| SB19 'MAPA' | OFFICIAL LYRIC VIDEO [Reaction],https://www.youtube.com/watch?v=mdDtV17StXQ,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 95: Topic 95: Filipino Moms (Topic 95: Filipino Moms doing a Vlog) (16.67%)

Topic 108: Topic 108: Recruiting Scout (Topic 108: Recruiting Scout Rangers) (16.67%)

Topic 117: Topic 117: Filipino Phrases (Topic 117: Filipino Phrases) (16.67%)
"
mgwJt140qFI,KUWAITI BLOGGERS DISGUSTING REMARKS ABOUT FILIPINOS - CONDEMNED,https://www.youtube.com/watch?v=mgwJt140qFI,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 28: Topic 28: Mixed Martial (Topic 28: Mixed Martial Arts and Fighting ) (20.00%)

Topic 90: Topic 90: Experiences of (Topic 90: Experiences of a First Time Traveler) (20.00%)
"
mjZXOo365-E,"Batad, Philippines | The Lost Village of Rice Terraces",https://www.youtube.com/watch?v=mjZXOo365-E,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (40.00%)

Topic 21: Topic 21: Banaue Rice (Topic 21: Banaue Rice Terraces) (40.00%)

Topic 106: Topic 106: Chocolate Hills (Topic 106: Chocolate Hills in Bohol) (20.00%)
"
mlwNNnWiGrU,PHILIPPINES BEST DRIED FISH? Foreigner Tries Lake Mainit Bulad (Daing - Surigao),https://www.youtube.com/watch?v=mlwNNnWiGrU,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (70.00%)

Topic 34: Topic 34: Squid (Topic 34: Squid) (20.00%)

Topic 66: Topic 66: Pinay Moms (Topic 66: Pinay Moms Content and Viewer Engagement ) (10.00%)
"
mm79FIZQfO8,FOREIGNERS react to FILIPINO KINDNESS: Jewish Rescue in the Philippines,https://www.youtube.com/watch?v=mm79FIZQfO8,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (33.33%)

Topic 14: Topic 14: Spanish Colonialism (Topic 14: Spanish Colonialism in the Philippines) (16.67%)

Topic 41: Topic 41: Personal Experiences (Topic 41: Personal Experiences of War and Persecution) (33.33%)

Topic 65: Topic 65: Satisfying Hunger (Topic 65: Satisfying Hunger with Delicious Food) (16.67%)
"
moyCKiESj4E,"TOP Filipino SINGERS! Waleska & Efra react to Daryl Ong, Sam Mangubat, Katrina Velarde, Gigi De Lana",https://www.youtube.com/watch?v=moyCKiESj4E,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (83.33%)

Topic 27: Topic 27: Listening & (Topic 27: Listening & Watching Loved Ones Depart ) (16.67%)
"
mpDjtthov0E,"Japanese React to ""What Can $10 Get You in MANILA, PHILIPPINES? Filipino Street Food""",https://www.youtube.com/watch?v=mpDjtthov0E,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 66: Topic 66: Pinay Moms (Topic 66: Pinay Moms Content and Viewer Engagement ) (20.00%)

Topic 103: Topic 103: Mixture of (Topic 103: Mixture of Subjects: Jungle, Food, and Pop Culture ) (20.00%)
"
ms0C6r58tiQ,First time singing videoke in the Philippines. Going to the Tuban Beach.,https://www.youtube.com/watch?v=ms0C6r58tiQ,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (66.67%)

Topic 69: Topic 69: Athletes Playing (Topic 69: Athletes Playing Racket Sports) (33.33%)
"
muuvdPI1XvQ,Latinos react to Jong Madaliday SINGING to STRANGERS on OMEGLE,https://www.youtube.com/watch?v=muuvdPI1XvQ,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (38.46%)

Topic 27: Topic 27: Listening & (Topic 27: Listening & Watching Loved Ones Depart ) (7.69%)

Topic 48: Topic 48: Friendships (Topic 48: Friendships) (15.38%)

Topic 68: Topic 68: Children's Lives (Topic 68: Children's Lives and Relationships ) (7.69%)

Topic 81: Topic 81: Coconut Varieties (Topic 81: Coconut Varieties and Production) (7.69%)

Topic 84: Topic 84: Unclear Repeated (Topic 84: Unclear Repeated Terms (Noise)) (7.69%)

Topic 104: Topic 104: Singing of (Topic 104: Singing of Songs) (15.38%)
"
mwFU88IBe0s,Foreigners’ First Opinions about Philippines (Vlog 54),https://www.youtube.com/watch?v=mwFU88IBe0s,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 27: Topic 27: Listening & (Topic 27: Listening & Watching Loved Ones Depart ) (14.29%)

Topic 40: Topic 40: Largest Solar (Topic 40: Largest Solar Power Projects in Manila / Southeast Asia) (7.14%)

Topic 59: Topic 59: Rainy Season (Topic 59: Rainy Season) (7.14%)

Topic 90: Topic 90: Experiences of (Topic 90: Experiences of a First Time Traveler) (7.14%)

Topic 93: Topic 93: Island and (Topic 93: Island and Beach Travel Experiences) (7.14%)

Topic 120: Topic 120: Winning Games (Topic 120: Winning Games and Excitement ) (7.14%)
"
mz9__Z7wrwM,Reacting to OPM Filipino 'We Heal As One' Pandemic Tribute,https://www.youtube.com/watch?v=mz9__Z7wrwM,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (75.00%)

Topic 61: Topic 61: Visa & (Topic 61: Visa & Bureau of Immigration) (25.00%)
"
mzLG91slZYI,The Philippines Survival Miracle,https://www.youtube.com/watch?v=mzLG91slZYI,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (40.00%)

Topic 4: Topic 4: Military Assets, (Topic 4: Military Assets, Combat, Strategies) (40.00%)

Topic 14: Topic 14: Spanish Colonialism (Topic 14: Spanish Colonialism in the Philippines) (20.00%)
"
n1jPXONfxjI,REACTING TO FILIPINO FOOD//How to eat rice with HANDS? #Kamayan//How to speak CHINESE?// 用手食飯？菲律賓早餐？,https://www.youtube.com/watch?v=n1jPXONfxjI,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (83.33%)

Topic 72: Topic 72: Watching Kwentong (Topic 72: Watching Kwentong Jollibee Commercial) (16.67%)
"
n4DJD2NH7ns,RICH VS POOR 😭 PULUBING FOREIGNER Social Experiment PHILIPPINES 🇵🇭 | HONEST REACTION,https://www.youtube.com/watch?v=n4DJD2NH7ns,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (40.00%)

Topic 72: Topic 72: Watching Kwentong (Topic 72: Watching Kwentong Jollibee Commercial) (20.00%)

Topic 102: Topic 102: Friendships (Topic 102: Friendships) (20.00%)

Topic 108: Topic 108: Recruiting Scout (Topic 108: Recruiting Scout Rangers) (20.00%)
"
n4gq6DmWX8E,OUR NEW FILIPINO FRIENDS really SURPRISED US 🇵🇭 Philippines Travel VLOG Foreigner Filipina Family,https://www.youtube.com/watch?v=n4gq6DmWX8E,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (37.50%)

Topic 5: Topic 5: Barber Services (Topic 5: Barber Services) (25.00%)

Topic 25: Topic 25: Military and (Topic 25: Military and its Subunits) (12.50%)

Topic 85: Topic 85: University and (Topic 85: University and Campuses) (12.50%)

Topic 86: Topic 86: Characteristics of (Topic 86: Characteristics of Filipinas from Davao) (12.50%)
"
n94GQFkz5_E,FOREIGNER MAKES PUTO CALASIAO FILIPINO MERIENDA,https://www.youtube.com/watch?v=n94GQFkz5_E,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (100.00%)
"
n9jXkVvpDvM,"Latinos react to 1096 Gang performs ""Pajama Party"" LIVE on Wish | FIRST TIME REACTION",https://www.youtube.com/watch?v=n9jXkVvpDvM,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (62.50%)

Topic 1: Topic 1: Learning and (Topic 1: Learning and Speaking Foreign Language) (25.00%)

Topic 98: Topic 98: Activities and (Topic 98: Activities and Discussions in Morong, Bataan ) (12.50%)
"
nBQHwf-gi2k,President Durterte Lashes out at British reporter After Being accuses of Terrorism,https://www.youtube.com/watch?v=nBQHwf-gi2k,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (25.00%)

Topic 4: Topic 4: Military Assets, (Topic 4: Military Assets, Combat, Strategies) (75.00%)
"
nBknI_wzeDY,Hungarian Girl's FIRST TIME IN BAGUIO CITY! The Philippines Really Surprised Me With THIS!!,https://www.youtube.com/watch?v=nBknI_wzeDY,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 55: Topic 55: Food & (Topic 55: Food & Destination in Baguio) (20.00%)

Topic 59: Topic 59: Rainy Season (Topic 59: Rainy Season) (20.00%)
"
nCbla8yws6k,"Student Exchange in Manila, The Philippines | KBRI Manila & De La Salle University (INDONESIAN)",https://www.youtube.com/watch?v=nCbla8yws6k,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (40.00%)

Topic 44: Topic 44: Dating & (Topic 44: Dating & Relationships Setup) (6.67%)

Topic 54: Topic 54: Manila Cathedral (Topic 54: Manila Cathedral) (6.67%)

Topic 72: Topic 72: Watching Kwentong (Topic 72: Watching Kwentong Jollibee Commercial) (6.67%)

Topic 75: Topic 75: Internet Connectivity (Topic 75: Internet Connectivity in Tourist Destinations) (6.67%)

Topic 80: Topic 80: Filipino Marriage (Topic 80: Filipino Marriage Tradition) (6.67%)

Topic 96: Topic 96: Cats & (Topic 96: Cats & Rats) (20.00%)

Topic 100: Topic 100: Unclear Repeated (Topic 100: Unclear Repeated Terms) (6.67%)
"
nD04ZXWkC7A,"Japanese React to Morissette performs ""Never Enough""",https://www.youtube.com/watch?v=nD04ZXWkC7A,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (75.00%)

Topic 72: Topic 72: Watching Kwentong (Topic 72: Watching Kwentong Jollibee Commercial) (25.00%)
"
nF23NLVBcdk,Foreigner and Filipina House Build Philippines 11 Oct 22. @LeRocphilippines5539,https://www.youtube.com/watch?v=nF23NLVBcdk,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (50.00%)

Topic 83: Topic 83: Building Materials (Topic 83: Building Materials and Tools for Construction) (28.57%)

Topic 105: Topic 105: Unclear Repeated (Topic 105: Unclear Repeated Terms) (21.43%)
"
nFm6POmCyrk,"Foreigner visits Megallan’s Cross for the FIRST TIME: Cebu, Philippines",https://www.youtube.com/watch?v=nFm6POmCyrk,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (37.50%)

Topic 18: Topic 18: Sagada Burial (Topic 18: Sagada Burial Caves & Hanging Coffins) (12.50%)

Topic 20: Topic 20: Travel Immigration (Topic 20: Travel Immigration & Visa Processes) (12.50%)

Topic 38: Topic 38: Basilicas and (Topic 38: Basilicas and Cathedrals in the Philippines) (12.50%)

Topic 73: Topic 73: Chinatown Manila (Topic 73: Chinatown Manila) (25.00%)
"
nGak4DeFtDc,"🇵🇭 PHILIPPINES 101 | American Couple Reacts ""Filipino Drinking Etiquette (WHICH ONE ARE YOU?!)""",https://www.youtube.com/watch?v=nGak4DeFtDc,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (16.67%)

Topic 12: Topic 12: Drinking Culture (Topic 12: Drinking Culture & Practices) (83.33%)
"
nGhFWhfZKpM,TRYING JOLLIBEE  FOR THE FIRST TIME 🇵🇭 JOLLIBEE MUKBANG 😳,https://www.youtube.com/watch?v=nGhFWhfZKpM,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (72.73%)

Topic 7: Topic 7: Makeup Products (Topic 7: Makeup Products and Application) (9.09%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (18.18%)
"
nHLYrVD5npo,Mt. Masungi Georeserve : Baras Rizal Philippines/Trail Adventure,https://www.youtube.com/watch?v=nHLYrVD5npo,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (80.00%)

Topic 86: Topic 86: Characteristics of (Topic 86: Characteristics of Filipinas from Davao) (20.00%)
"
nJUXPpqB6VE,Siargao Island Philippines: still recovering but we love it! First time surfing!,https://www.youtube.com/watch?v=nJUXPpqB6VE,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (71.43%)

Topic 49: Topic 49: Bibingka, Bisaya (Topic 49: Bibingka, Bisaya Language, and Personal Anecdotes ) (14.29%)

Topic 118: Topic 118: Mommy and (Topic 118: Mommy and Baby's Morning Events ) (14.29%)
"
nJrAdKC_6Og,First Impression of Boracay in 2023 🇵🇭 My Parents have NEVER seen Blue Water Like THIS,https://www.youtube.com/watch?v=nJrAdKC_6Og,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (83.33%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (8.33%)

Topic 90: Topic 90: Experiences of (Topic 90: Experiences of a First Time Traveler) (8.33%)
"
nL6f2JVWkzc,3 Dangers of the Philippines! (Don't Get Epstein'd),https://www.youtube.com/watch?v=nL6f2JVWkzc,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (60.00%)

Topic 4: Topic 4: Military Assets, (Topic 4: Military Assets, Combat, Strategies) (20.00%)

Topic 88: Topic 88: Squarespace and (Topic 88: Squarespace and Online Content Creation ) (20.00%)
"
nM1lb3EnBbk,NAPAIYAK ANG AKING CHINESE WIFE SA AKING SURPRESA | Wedding Anniversary | Filipino Chinese Couple |,https://www.youtube.com/watch?v=nM1lb3EnBbk,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (33.33%)

Topic 2: Topic 2: Christmas Season (Topic 2: Christmas Season & Celebration) (11.11%)

Topic 3: Topic 3: Experiences of (Topic 3: Experiences of Children in Community & Culture) (11.11%)

Topic 15: Topic 15: Walking by (Topic 15: Walking by the Beach Experience) (11.11%)

Topic 57: Topic 57: Filipino Marriage (Topic 57: Filipino Marriage) (22.22%)

Topic 68: Topic 68: Children's Lives (Topic 68: Children's Lives and Relationships ) (11.11%)
"
nM8VDXb7Qog,Korean Tries Korean Foods in the Philippines,https://www.youtube.com/watch?v=nM8VDXb7Qog,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (66.67%)

Topic 115: Topic 115: Bicycle & (Topic 115: Bicycle & Tricycle Rental) (33.33%)
"
nMAO6hx8w6A,DO LONDONERS LIKE FILIPINO BBQ?,https://www.youtube.com/watch?v=nMAO6hx8w6A,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (80.00%)

Topic 62: Topic 62: Filipino Food (Topic 62: Filipino Food) (10.00%)

Topic 81: Topic 81: Coconut Varieties (Topic 81: Coconut Varieties and Production) (10.00%)
"
nNyjXu2oaIU,Trying Filipino Restaurant in Korea ! (with Koreans from the Philippines),https://www.youtube.com/watch?v=nNyjXu2oaIU,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (25.00%)

Topic 19: Topic 19: Philippine Halo-Halo (Topic 19: Philippine Halo-Halo Dessert) (12.50%)

Topic 34: Topic 34: Squid (Topic 34: Squid) (12.50%)

Topic 48: Topic 48: Friendships (Topic 48: Friendships) (12.50%)

Topic 56: Topic 56: Suspension of (Topic 56: Suspension of Classes in Schools) (12.50%)

Topic 65: Topic 65: Satisfying Hunger (Topic 65: Satisfying Hunger with Delicious Food) (12.50%)

Topic 116: Topic 116: Chicken & (Topic 116: Chicken & its Specific Related Dishes ) (12.50%)
"
nOsxxtVS7fE,Dutch Parents Try Delicious FILIPINO Breakfast!! vlog 4,https://www.youtube.com/watch?v=nOsxxtVS7fE,"Topic 0: Topic 0: Delicious Dishes (Topic 0: Delicious Dishes and Dining) (75.00%)

Topic 13: Topic 13: Balut and (Topic 13: Balut and other Eggs) (12.50%)

Topic 65: Topic 65: Satisfying Hunger (Topic 65: Satisfying Hunger with Delicious Food) (12.50%)
"
